Id,Predicted
10165,7.9476485
10166,4.824009
10167,5.3375063
10168,4.32757
10169,7.3634186
10170,5.3719196
10171,5.7863145
10172,7.073269
10173,4.333045
10174,4.9127626
10175,7.716356
10176,5.4070363
10177,7.745258
10178,6.473496
10179,5.9602213
10180,6.1199408
10181,4.235086
10182,4.2565966
10183,5.8959827
10184,5.758864
10185,8.10614
10186,6.1520805
10187,6.473241
10188,4.828947
10189,4.6226325
10190,5.4662733
10191,4.8837056
10192,4.7502117
10193,6.0224824
10194,4.586623
10195,4.8254576
10196,6.0633492
10197,8.153426
10198,6.3715906
10199,7.4778614
10200,5.01241
10201,9.205995
10202,6.4639564
10203,7.0009723
10204,5.5422673
10205,5.2972603
10206,5.3018327
10207,6.419729
10208,5.0262656
10209,4.089053
10210,4.623727
10211,4.9589167
10212,6.720746
10213,4.9889083
10214,4.351265
10215,4.281976
10216,5.83564
10217,4.44677
10218,4.215196
10219,5.210769
10220,8.127701
10221,7.0221543
10222,6.390507
10223,5.9513392
10224,6.628445
10225,6.158974
10226,7.344351
10227,4.965807
10228,5.6532
10229,6.8638897
10230,6.5198483
10231,5.8533034
10232,5.309769
10233,5.5627236
10234,5.6623383
10235,6.4674406
10236,5.038247
10237,5.903152
10238,5.778471
10239,4.8883576
10240,11.02128
10241,7.762947
10242,5.589579
10243,4.2936115
10244,4.232296
10245,5.552285
10246,7.506865
10247,7.3779783
10248,7.4871454
10249,5.153103
10250,5.527038
10251,6.006114
10252,5.3155313
10253,5.9053288
10254,5.8091254
10255,5.9483747
10256,5.0020447
10257,9.991679
10258,7.9217486
10259,6.708576
10260,5.026276
10261,4.636512
10262,4.051114
10263,6.8412466
10264,5.0679836
10265,5.01709
10266,5.125952
10267,5.355289
10268,4.972737
10269,5.7813096
10270,6.6647854
10271,6.255524
10272,4.8786607
10273,7.5596094
10274,5.930292
10275,6.5329676
10276,4.267389
10277,7.855996
10278,6.036748
10279,6.5536847
10280,6.5491457
10281,6.1083484
10282,10.387155
10283,5.9155536
10284,6.853091
10285,6.213919
10286,5.7545905
10287,5.1621366
10288,5.6153307
10289,5.7364755
10290,4.159225
10291,4.8948236
10292,6.437287
10293,4.9075475
10294,4.949708
10295,6.827854
10296,6.988628
10297,7.7247276
10298,4.434344
10299,7.2926035
10300,5.472782
10301,5.731185
10302,5.439326
10303,7.0572586
10304,4.8358717
10305,10.171034
10306,5.5274587
10307,4.133621
10308,6.590702
10309,4.6025825
10310,6.552243
10311,7.168233
10312,4.502065
10313,7.2147527
10314,5.9729385
10315,4.043548
10316,5.710582
10317,5.9119024
10318,5.234862
10319,5.2694836
10320,6.219799
10321,6.3613644
10322,6.7212944
10323,5.837613
10324,6.5594893
10325,5.8804317
10326,5.942769
10327,5.548378
10328,5.8159647
10329,4.4886465
10330,6.442195
10331,7.56884
10332,6.9200325
10333,4.477615
10334,6.1618304
10335,4.0185
10336,4.9865956
10337,5.307615
10338,4.487152
10339,4.5635805
10340,6.851827
10341,7.6181774
10342,4.8863134
10343,4.7677197
10344,6.449262
10345,5.599726
10346,4.7639914
10347,6.3960047
10348,4.9664774
10349,4.8057356
10350,7.423552
10351,5.3264546
10352,5.5729184
10353,4.579069
10354,4.874701
10355,11.259419
10356,5.681123
10357,4.155566
10358,5.194319
10359,5.7538586
10360,4.8717666
10361,5.557619
10362,6.6715484
10363,7.623179
10364,4.0367627
10365,5.6652727
10366,5.4332876
10367,7.1417255
10368,5.172832
10369,7.360003
10370,3.7870014
10371,6.1556606
10372,4.305732
10373,3.9979103
10374,4.2230577
10375,6.2639956
10376,4.2814074
10377,4.8749723
10378,5.0637784
10379,4.485552
10380,7.4747324
10381,4.579676
10382,5.363459
10383,5.166074
10384,4.67146
10385,4.106667
10386,5.461305
10387,4.950831
10388,6.7434883
10389,6.9759817
10390,5.6999755
10391,4.590821
10392,5.933086
10393,4.1605487
10394,5.8567257
10395,5.3972926
10396,6.137316
10397,4.729366
10398,4.1169624
10399,5.495611
10400,5.8212705
10401,4.6245265
10402,5.379322
10403,4.7303796
10404,6.009086
10405,4.416021
10406,4.4739866
10407,5.117171
10408,4.38459
10409,6.7177434
10410,4.141041
10411,7.3795466
10412,3.9509459
10413,5.338828
10414,5.414433
10415,5.12332
10416,3.925914
10417,5.7727056
10418,4.431958
10419,8.522788
10420,4.002943
10421,4.2670803
10422,4.24781
10423,4.9939055
10424,5.186281
10425,5.601496
10426,4.1855626
10427,5.498363
10428,4.861321
10429,6.4300513
10430,6.626423
10431,6.114754
10432,8.64926
10433,5.253357
10434,5.240199
10435,5.042165
10436,8.691076
10437,5.234159
10438,4.7210007
10439,4.700539
10440,8.559253
10441,6.206013
10442,3.7642446
10443,5.670301
10444,5.9380736
10445,6.0255485
10446,5.7585397
10447,5.4304705
10448,5.070806
10449,4.9736934
10450,6.999833
10451,5.956006
10452,5.386993
10453,8.519057
10454,5.2595353
10455,3.9747617
10456,4.4839454
10457,5.9540997
10458,6.59685
10459,4.897823
10460,4.4649243
10461,5.975827
10462,4.1290746
10463,5.751828
10464,5.04229
10465,5.3029957
10466,4.556977
10467,5.9348016
10468,7.655199
10469,5.641246
10470,8.999317
10471,5.041061
10472,6.4507847
10473,4.5209875
10474,4.953707
10475,4.9341927
10476,5.2150774
10477,6.543851
10478,4.680397
10479,5.9194922
10480,4.2084403
10481,5.2488728
10482,6.5338097
10483,5.046992
10484,4.6442227
10485,5.7142925
10486,4.848903
10487,6.2856917
10488,5.4217153
10489,5.3336554
10490,4.740803
10491,6.231133
10492,6.026464
10493,3.769799
10494,5.710115
10495,5.3068185
10496,4.373609
10497,3.9000187
10498,5.519168
10499,4.6301885
10500,5.941771
10501,7.910304
10502,4.492573
10503,7.5729136
10504,6.094885
10505,4.568582
10506,6.3245826
10507,4.360095
10508,6.92688
10509,8.40124
10510,6.724108
10511,5.1377273
10512,4.3177366
10513,4.9715753
10514,8.833954
10515,5.1891594
10516,4.6987514
10517,6.1216717
10518,6.028308
10519,4.0762515
10520,5.7021937
10521,5.8806353
10522,4.287864
10523,5.4507523
10524,5.0058565
10525,4.144075
10526,4.9795613
10527,4.5846663
10528,4.85297
10529,5.6403074
10530,6.3102536
10531,8.300575
10532,4.6558733
10533,8.04652
10534,5.789835
10535,5.5046067
10536,6.5236206
10537,4.558614
10538,7.4396076
10539,7.037862
10540,8.200542
10541,4.0062714
10542,5.9990964
10543,5.729244
10544,4.739971
10545,5.7758937
10546,5.4667854
10547,4.9702425
10548,4.743385
10549,5.21559
10550,6.5446167
10551,5.547544
10552,7.081155
10553,4.792486
10554,5.2412777
10555,4.7433467
10556,5.758991
10557,5.064088
10558,6.0295973
10559,6.338487
10560,5.054824
10561,5.6092424
10562,6.7742968
10563,4.5761905
10564,5.280466
10565,6.849196
10566,5.308704
10567,4.4889827
10568,6.145954
10569,6.0601864
10570,5.2491736
10571,4.8373227
10572,6.0324955
10573,5.825614
10574,8.065717
10575,6.8257923
10576,6.984175
10577,6.1844735
10578,7.053975
10579,5.525525
10580,5.596453
10581,4.9852195
10582,4.2484636
10583,4.204756
10584,9.311956
10585,5.6253915
10586,8.426953
10587,7.301262
10588,5.5316033
10589,4.7565303
10590,5.455664
10591,4.4432473
10592,5.505927
10593,4.8395886
10594,5.5455136
10595,5.8178005
10596,4.539053
10597,4.4418387
10598,5.52816
10599,6.293051
10600,6.817928
10601,4.9586134
10602,4.8650393
10603,4.3737116
10604,8.627839
10605,4.511269
10606,4.71753
10607,5.151457
10608,5.3389053
10609,4.4119406
10610,5.775277
10611,5.3964524
10612,7.1335444
10613,3.6719291
10614,3.8967526
10615,5.184254
10616,4.934483
10617,8.434933
10618,6.8699703
10619,4.563119
10620,4.208248
10621,8.074428
10622,8.12304
10623,5.651926
10624,6.57028
10625,9.083048
10626,5.0545053
10627,9.042897
10628,5.036022
10629,4.501471
10630,4.2727766
10631,6.5372977
10632,5.1424403
10633,5.7928624
10634,4.241017
10635,7.4920073
10636,4.699078
10637,3.6054068
10638,5.757598
10639,6.45296
10640,4.501247
10641,5.588894
10642,3.8152196
10643,4.1451254
10644,5.012671
10645,5.3266234
10646,8.251135
10647,7.39997
10648,4.9761114
10649,5.076685
10650,5.343696
10651,5.901819
10652,6.739906
10653,3.84585
10654,5.10025
10655,5.049808
10656,4.440506
10657,4.9028625
10658,6.3248377
10659,6.7103615
10660,4.1114674
10661,5.3939476
10662,5.8519015
10663,4.9466605
10664,5.321363
10665,5.9644537
10666,4.4419456
10667,6.2965937
10668,4.3687778
10669,5.3648753
10670,4.3097544
10671,6.569187
10672,3.8257537
10673,7.623547
10674,4.186327
10675,5.0135393
10676,3.9389346
10677,5.186741
10678,4.025004
10679,6.092265
10680,4.636284
10681,5.7512145
10682,9.638617
10683,6.575618
10684,5.6912537
10685,5.5209002
10686,5.8975673
10687,10.3646345
10688,4.755673
10689,5.9509573
10690,5.582374
10691,6.634142
10692,4.170003
10693,5.481132
10694,6.6929092
10695,4.8972974
10696,5.3139205
10697,6.585593
10698,6.30882
10699,5.686043
10700,7.040245
10701,4.9727235
10702,4.815024
10703,5.565333
10704,6.405631
10705,5.328207
10706,6.2610173
10707,5.2709904
10708,4.3756456
10709,6.1776824
10710,4.7020183
10711,4.9524226
10712,4.1334906
10713,6.6087737
10714,4.9756374
10715,6.5225186
10716,5.6737356
10717,5.6293488
10718,4.3278584
10719,5.0331936
10720,6.260118
10721,4.719006
10722,3.9816868
10723,7.1849256
10724,5.7295413
10725,5.502011
10726,5.41284
10727,5.0900736
10728,4.9975777
10729,7.4217377
10730,5.5804605
10731,4.2919927
10732,4.776282
10733,5.803799
10734,6.3168917
10735,4.388461
10736,6.173568
10737,5.2918596
10738,5.367307
10739,5.781926
10740,3.5272918
10741,5.272301
10742,4.1633487
10743,4.2327886
10744,5.4138346
10745,6.6065173
10746,6.5428004
10747,4.704983
10748,6.0029016
10749,5.8988767
10750,5.4498563
10751,4.5947757
10752,5.9306617
10753,4.7806487
10754,6.1083074
10755,6.5906444
10756,5.572685
10757,5.6954064
10758,5.7486367
10759,7.9420123
10760,6.634905
10761,4.116443
10762,4.912788
10763,4.569126
10764,4.196502
10765,5.333031
10766,4.4324617
10767,5.7282495
10768,5.255816
10769,3.6513445
10770,5.361765
10771,4.783681
10772,5.0394535
10773,6.3070774
10774,4.3729377
10775,6.3808756
10776,4.944867
10777,6.772283
10778,5.0691156
10779,3.9702897
10780,6.4909425
10781,5.254525
10782,4.1938276
10783,5.248497
10784,5.3135123
10785,4.8182416
10786,6.0378933
10787,3.7521973
10788,7.942688
10789,4.6016088
10790,5.438603
10791,7.5279646
10792,5.7363873
10793,5.9811335
10794,4.934229
10795,5.6606736
10796,9.542959
10797,4.9811745
10798,7.2677755
10799,7.3814178
10800,8.680568
10801,8.458367
10802,4.686465
10803,7.520375
10804,4.377794
10805,5.603317
10806,5.1390624
10807,5.445297
10808,4.888908
10809,4.379977
10810,4.2661014
10811,4.2718034
10812,5.0218306
10813,5.3270235
10814,4.0674844
10815,6.092704
10816,6.5352764
10817,10.336687
10818,6.2529645
10819,6.389778
10820,4.696419
10821,6.2532573
10822,7.0342894
10823,5.166486
10824,5.7655683
10825,3.7933114
10826,5.5884542
10827,4.4544706
10828,4.7841
10829,4.523034
10830,4.387966
10831,4.683662
10832,5.9747896
10833,6.5167747
10834,5.2962093
10835,5.2609816
10836,5.5359488
10837,4.8330297
10838,4.805576
10839,5.165632
10840,5.042904
10841,4.867493
10842,4.1696744
10843,5.072292
10844,3.5635674
10845,9.645561
10846,4.4672937
10847,5.2654586
10848,5.4343286
10849,5.6056266
10850,6.1010237
10851,4.9877357
10852,4.958363
10853,4.6068926
10854,6.6913157
10855,4.7710686
10856,5.578869
10857,5.0198913
10858,4.9515476
10859,5.787712
10860,4.3750086
10861,3.9984195
10862,6.0153704
10863,4.5999303
10864,5.2916117
10865,5.015739
10866,6.253692
10867,4.8145385
10868,6.259372
10869,6.27347
10870,6.2913947
10871,5.6902323
10872,4.535209
10873,5.880457
10874,5.504475
10875,7.8839235
10876,5.5393786
10877,5.3898726
10878,5.115021
10879,5.7576494
10880,5.9058805
10881,5.0447392
10882,4.138736
10883,6.5116415
10884,7.0857863
10885,8.512903
10886,7.199084
10887,7.1373477
10888,6.1521525
10889,5.196644
10890,10.190029
10891,4.066381
10892,4.9909024
10893,6.209864
10894,5.153654
10895,5.380653
10896,5.177891
10897,4.530053
10898,5.6144614
10899,7.3066454
10900,4.620765
10901,5.468083
10902,5.7085443
10903,4.881612
10904,4.303349
10905,6.54659
10906,5.102934
10907,5.7003317
10908,5.3608627
10909,4.751772
10910,6.815035
10911,5.033015
10912,6.6949162
10913,5.6376805
10914,6.7174716
10915,5.745114
10916,4.827685
10917,5.994318
10918,6.374317
10919,4.616319
10920,4.6692657
10921,5.3475046
10922,4.4760647
10923,5.157683
10924,5.332364
10925,5.193171
10926,5.764763
10927,4.3418136
10928,6.5811768
10929,5.2407436
10930,4.846733
10931,4.6221538
10932,6.2721686
10933,5.1473374
10934,5.9096403
10935,8.310891
10936,5.6945004
10937,5.6811523
10938,4.956746
10939,4.9115276
10940,6.007261
10941,4.3302555
10942,8.427338
10943,4.3170238
10944,4.645963
10945,4.63527
10946,3.5911202
10947,5.4785323
10948,5.558864
10949,4.8508425
10950,5.808528
10951,5.4461255
10952,5.60778
10953,7.8982987
10954,6.659753
10955,9.910587
10956,6.246701
10957,6.5483255
10958,5.876251
10959,5.3298078
10960,4.7004194
10961,6.4105973
10962,3.6753373
10963,7.115284
10964,7.3975444
10965,4.651158
10966,5.397919
10967,5.365528
10968,4.984331
10969,3.895259
10970,6.7418303
10971,4.5061197
10972,4.958226
10973,4.82083
10974,5.1387477
10975,5.263869
10976,6.399011
10977,4.717657
10978,3.3124218
10979,4.4260445
10980,5.933802
10981,4.5896335
10982,5.0882807
10983,8.5495825
10984,4.5581555
10985,9.069205
10986,6.814436
10987,5.564247
10988,7.2670584
10989,4.816307
10990,5.111579
10991,8.77462
10992,5.0644665
10993,5.453752
10994,6.0394807
10995,7.6057816
10996,8.202584
10997,4.282022
10998,7.4493275
10999,7.3422937
11000,5.679348
11001,8.152455
11002,5.7881594
11003,7.0121098
11004,6.8479757
11005,4.5913973
11006,5.0235333
11007,6.3095117
11008,6.729894
11009,4.8952146
11010,5.65187
11011,4.424666
11012,8.854663
11013,5.8997455
11014,4.225025
11015,4.7288475
11016,5.358653
11017,5.833714
11018,4.710435
11019,6.969006
11020,7.1352253
11021,5.219447
11022,6.678763
11023,8.468237
11024,5.771544
11025,5.603079
11026,5.5465956
11027,5.085805
11028,5.665879
11029,6.809144
11030,4.3340473
11031,5.1851087
11032,5.917978
11033,5.646582
11034,6.438569
11035,3.5443552
11036,5.439447
11037,6.216743
11038,5.514523
11039,4.502825
11040,7.0086017
11041,7.0685396
11042,4.5145197
11043,3.89681
11044,8.271483
11045,5.782615
11046,7.9003515
11047,6.8200264
11048,5.871266
11049,4.8514404
11050,6.590399
11051,5.160123
11052,6.104429
11053,4.1165266
11054,5.7921934
11055,5.147818
11056,5.5485344
11057,4.770913
11058,6.205632
11059,4.6150126
11060,6.458974
11061,6.2424335
11062,5.8612647
11063,5.1589403
11064,6.008178
11065,5.163896
11066,5.078887
11067,6.220402
11068,5.5068297
11069,5.823873
11070,4.242146
11071,6.28268
11072,4.0137677
11073,5.0065217
11074,5.058858
11075,5.406664
11076,5.9555097
11077,7.6457543
11078,3.620312
11079,5.257061
11080,5.072198
11081,13.20228
11082,7.250006
11083,5.8518124
11084,4.6788497
11085,5.0465984
11086,4.636383
11087,6.834242
11088,5.0167036
11089,6.4413075
11090,6.191081
11091,7.213219
11092,5.2880545
11093,6.1908026
11094,5.347074
11095,4.6301727
11096,4.8699093
11097,6.1633186
11098,5.712676
11099,4.2347503
11100,4.6110196
11101,4.9725704
11102,5.3452406
11103,5.216597
11104,4.662177
11105,5.51039
11106,5.5973997
11107,7.415122
11108,8.358943
11109,7.898436
11110,11.237346
11111,6.967116
11112,4.643305
11113,4.63752
11114,4.604704
11115,8.153296
11116,6.6444254
11117,5.709578
11118,4.9070373
11119,5.8868046
11120,4.2877493
11121,4.943985
11122,6.3462033
11123,4.715478
11124,4.017111
11125,5.04991
11126,6.174088
11127,4.5402093
11128,6.5379267
11129,5.4774714
11130,5.394547
11131,6.294683
11132,3.6958656
11133,4.8035507
11134,6.0211916
11135,5.1999364
11136,4.114742
11137,4.8382077
11138,4.4716783
11139,6.642365
11140,4.819807
11141,6.1375303
11142,4.927038
11143,8.212989
11144,5.4474144
11145,5.7893615
11146,6.606375
11147,6.796545
11148,7.634619
11149,4.8642154
11150,3.8081942
11151,4.3329177
11152,4.9200306
11153,4.769705
11154,5.145523
11155,6.8810067
11156,4.263005
11157,4.661621
11158,8.097645
11159,5.172037
11160,5.116218
11161,3.9927735
11162,5.3249984
11163,5.516446
11164,8.706433
11165,6.070574
11166,3.7805111
11167,5.4710374
11168,5.8394465
11169,5.6151314
11170,6.3842387
11171,4.290227
11172,4.480923
11173,5.2519646
11174,8.032734
11175,6.099446
11176,5.7581654
11177,5.6070514
11178,6.0897408
11179,5.286145
11180,5.181469
11181,4.1622515
11182,3.9339783
11183,4.054369
11184,5.0090055
11185,4.8891826
11186,6.337687
11187,5.8842397
11188,4.377559
11189,4.623914
11190,9.180294
11191,6.7685804
11192,6.644358
11193,5.3417215
11194,6.437322
11195,6.804074
11196,5.5104074
11197,7.807228
11198,4.777214
11199,5.7988596
11200,7.0045085
11201,6.5554447
11202,4.7436223
11203,6.5750394
11204,4.947337
11205,4.865784
11206,11.748574
11207,9.148294
11208,6.0695205
11209,5.80577
11210,6.0133314
11211,5.7255974
11212,8.738613
11213,6.1837707
11214,5.270792
11215,4.601319
11216,5.0986056
11217,4.8400445
11218,5.970332
11219,6.480484
11220,6.6164665
11221,6.1773167
11222,5.8424935
11223,5.2244134
11224,5.2752233
11225,6.167742
11226,5.654375
11227,10.123356
11228,5.4901805
11229,4.4533377
11230,4.685924
11231,5.5341783
11232,5.683031
11233,7.3389015
11234,5.7046947
11235,5.889247
11236,5.7853003
11237,5.1964464
11238,7.717029
11239,4.387418
11240,9.136849
11241,4.7657175
11242,4.424116
11243,5.301547
11244,6.3139663
11245,4.4224567
11246,4.8809505
11247,10.209745
11248,4.06346
11249,4.047982
11250,6.0745635
11251,4.868092
11252,5.3004127
11253,5.218519
11254,7.4433484
11255,4.9772487
11256,4.76232
11257,4.0738435
11258,7.6063595
11259,7.0140176
11260,8.421581
11261,5.7568617
11262,11.478118
11263,4.805607
11264,6.859062
11265,4.562943
11266,5.4266644
11267,4.908687
11268,5.491615
11269,5.1409616
11270,4.1959534
11271,5.9128394
11272,6.5825686
11273,4.018534
11274,3.9386325
11275,5.1430044
11276,5.3957963
11277,5.0601096
11278,5.3533645
11279,4.6757874
11280,6.485613
11281,5.2638516
11282,4.039822
11283,6.7550607
11284,5.3296733
11285,4.419675
11286,4.281704
11287,7.0711985
11288,4.5178084
11289,4.1614323
11290,6.639328
11291,5.443253
11292,4.7279444
11293,6.702889
11294,5.6817703
11295,5.8747454
11296,7.1919246
11297,5.928
11298,5.840267
11299,4.968212
11300,4.848202
11301,4.522232
11302,7.5531673
11303,5.800088
11304,4.8659596
11305,4.2920055
11306,5.750092
11307,8.560407
11308,4.546801
11309,4.9845653
11310,6.6960845
11311,4.56941
11312,4.185443
11313,6.215929
11314,3.9566734
11315,8.906515
11316,7.3473697
11317,5.347405
11318,4.840802
11319,4.53127
11320,4.839922
11321,6.166289
11322,4.956316
11323,4.9182
11324,6.7139883
11325,9.071906
11326,4.791822
11327,8.687644
11328,6.458681
11329,5.18295
11330,4.5747232
11331,4.4428344
11332,5.9293184
11333,7.174938
11334,5.224062
11335,4.395339
11336,4.951983
11337,4.7781777
11338,10.329683
11339,4.069794
11340,5.1832986
11341,6.2727203
11342,4.4015136
11343,6.151161
11344,7.133559
11345,4.92927
11346,6.569884
11347,5.4415035
11348,7.8562217
11349,5.5308585
11350,5.6712627
11351,5.5703773
11352,5.8002243
11353,7.08855
11354,5.2039943
11355,4.9785295
11356,5.4883356
11357,7.3936944
11358,4.7879615
11359,7.1258054
11360,4.2091074
11361,6.3678083
11362,5.5508747
11363,4.3701167
11364,4.828407
11365,9.171589
11366,5.290847
11367,5.105705
11368,4.860264
11369,5.628736
11370,7.083019
11371,5.629811
11372,5.2088175
11373,4.2868295
11374,4.3361945
11375,4.0689206
11376,4.745696
11377,11.14856
11378,4.0945697
11379,5.308584
11380,6.1405573
11381,4.353071
11382,6.517953
11383,5.417063
11384,4.8453197
11385,5.611399
11386,8.703937
11387,4.75231
11388,6.9407096
11389,6.0591106
11390,4.9362993
11391,6.944246
11392,7.0299964
11393,3.895906
11394,4.173096
11395,5.5751157
11396,4.9357243
11397,5.62287
11398,5.038314
11399,4.486577
11400,4.5899167
11401,5.278885
11402,5.2522807
11403,5.255278
11404,4.92984
11405,5.53138
11406,7.504087
11407,5.755122
11408,7.7683682
11409,5.901599
11410,5.1581187
11411,8.40059
11412,5.316582
11413,6.2983646
11414,5.87583
11415,3.8958313
11416,8.921233
11417,5.1595144
11418,4.729404
11419,4.7764416
11420,4.780926
11421,5.472821
11422,3.8219042
11423,6.0253854
11424,8.017088
11425,7.7065625
11426,10.247997
11427,4.836793
11428,4.9316525
11429,8.4021435
11430,7.882875
11431,5.3893833
11432,6.4035444
11433,5.015492
11434,5.4508405
11435,6.3533273
11436,4.490937
11437,6.29011
11438,6.879685
11439,4.4185934
11440,3.8198133
11441,4.3413873
11442,6.4176292
11443,5.8913755
11444,4.1921754
11445,5.6789255
11446,5.6343265
11447,4.0865483
11448,7.1523747
11449,5.3837543
11450,5.730724
11451,7.7788057
11452,11.111623
11453,7.2016444
11454,5.398679
11455,6.5063844
11456,5.3286953
11457,7.9283233
11458,7.353243
11459,6.5030417
11460,5.632189
11461,4.248023
11462,2.8493638
11463,6.881577
11464,5.6788683
11465,4.3520584
11466,5.7682824
11467,8.717796
11468,4.857852
11469,5.492548
11470,4.5826
11471,5.6927414
11472,3.9529374
11473,4.645575
11474,4.9506845
11475,4.3412
11476,5.7448673
11477,5.386704
11478,5.676265
11479,4.58047
11480,4.530757
11481,4.908979
11482,6.8596663
11483,6.4060135
11484,11.37951
11485,5.083674
11486,4.83807
11487,5.307281
11488,6.1142364
11489,5.88148
11490,5.097119
11491,6.967373
11492,4.820152
11493,5.37646
11494,5.541433
11495,4.5235004
11496,6.23243
11497,5.754119
11498,4.9744186
11499,6.560075
11500,6.519786
11501,4.775698
11502,4.5086737
11503,5.475757
11504,7.0033765
11505,7.428424
11506,5.441029
11507,5.005195
11508,7.394833
11509,7.215414
11510,7.1262927
11511,4.0078154
11512,4.4086533
11513,5.5724163
11514,4.087854
11515,8.628384
11516,5.705441
11517,5.393785
11518,4.928566
11519,5.4398093
11520,7.958466
11521,4.6384153
11522,5.1085253
11523,5.0911922
11524,5.6417394
11525,5.8506737
11526,4.2806897
11527,4.992196
11528,5.959781
11529,6.165545
11530,5.999023
11531,5.0366125
11532,8.749736
11533,7.4580135
11534,6.3448706
11535,5.531795
11536,5.300012
11537,3.3526592
11538,5.2821555
11539,5.465085
11540,9.941259
11541,5.600302
11542,7.771415
11543,5.931667
11544,5.339138
11545,4.7787805
11546,5.1210113
11547,6.066416
11548,6.3944287
11549,7.013569
11550,4.907934
11551,3.9648652
11552,6.383054
11553,4.540799
11554,4.282666
11555,7.0615163
11556,6.338801
11557,4.293231
11558,4.943465
11559,4.8736353
11560,4.823175
11561,5.47058
11562,5.061184
11563,4.270423
11564,4.8318233
11565,4.1751337
11566,4.4691916
11567,6.678407
11568,4.689827
11569,5.490662
11570,4.727666
11571,6.9836435
11572,4.7989106
11573,5.7565165
11574,4.9181585
11575,4.144004
11576,6.973265
11577,4.734258
11578,7.4258556
11579,5.261596
11580,6.2577996
11581,5.0821447
11582,6.4426966
11583,7.364223
11584,4.517772
11585,4.7259526
11586,6.369933
11587,5.1731105
11588,5.0820346
11589,5.298918
11590,5.378683
11591,4.847563
11592,4.2286043
11593,5.852348
11594,5.2150702
11595,5.5131793
11596,4.7484436
11597,4.0096583
11598,6.715828
11599,4.3367395
11600,8.227331
11601,5.108434
11602,5.573189
11603,6.2601085
11604,6.3537087
11605,7.195121
11606,5.6248765
11607,4.739631
11608,5.159895
11609,5.2693915
11610,3.8796046
11611,4.4462113
11612,7.619894
11613,5.1019087
11614,4.2606144
11615,5.8901834
11616,5.4316573
11617,5.6468925
11618,5.8126397
11619,5.4024653
11620,8.075127
11621,5.357786
11622,6.5907426
11623,4.5646505
11624,6.4828916
11625,4.982646
11626,8.983767
11627,5.0147142
11628,6.362858
11629,4.733872
11630,4.810139
11631,4.41056
11632,4.88078
11633,5.443662
11634,5.8458595
11635,4.31273
11636,6.4686627
11637,7.6710277
11638,5.2537003
11639,5.382127
11640,5.3918557
11641,5.052002
11642,7.1417837
11643,4.3063107
11644,6.838435
11645,7.7080026
11646,5.663983
11647,5.4165874
11648,4.9014754
11649,4.858975
11650,6.0540743
11651,5.24369
11652,5.1647544
11653,6.5804114
11654,4.6459427
11655,7.3234806
11656,4.7114387
11657,5.2698693
11658,5.436005
11659,5.575165
11660,6.7198467
11661,5.036619
11662,5.2340155
11663,4.708427
11664,4.570615
11665,6.3647633
11666,5.158052
11667,6.0120378
11668,4.946489
11669,5.246308
11670,4.4160323
11671,4.620055
11672,4.5373616
11673,8.380081
11674,5.476132
11675,6.3598957
11676,4.405656
11677,4.7987204
11678,7.741034
11679,5.263509
11680,5.242885
11681,7.2026176
11682,6.188429
11683,6.058332
11684,5.097484
11685,4.306146
11686,4.1034584
11687,6.482824
11688,5.3454394
11689,4.9781528
11690,4.969817
11691,5.52855
11692,5.813714
11693,4.192861
11694,7.826879
11695,6.1514
11696,4.9798474
11697,4.483839
11698,5.096923
11699,5.901608
11700,5.519483
11701,4.23714
11702,5.739088
11703,6.3958797
11704,6.598903
11705,5.468372
11706,6.8465548
11707,5.1674943
11708,5.271322
11709,4.8175817
11710,6.0292926
11711,5.1533947
11712,7.184383
11713,7.471777
11714,3.8995304
11715,4.497475
11716,5.332814
11717,5.662631
11718,5.4288454
11719,4.592291
11720,5.9016714
11721,4.518574
11722,4.6266694
11723,4.816519
11724,4.574221
11725,8.275905
11726,4.024843
11727,5.249554
11728,4.369171
11729,5.0983567
11730,3.800975
11731,7.4559207
11732,4.579109
11733,5.8798895
11734,4.972462
11735,5.685602
11736,8.099499
11737,4.1982665
11738,5.649429
11739,5.1347456
11740,5.679052
11741,7.169383
11742,6.172581
11743,5.426299
11744,4.357258
11745,5.757219
11746,6.0165234
11747,7.2066073
11748,7.3531785
11749,7.1492753
11750,6.3155584
11751,7.8157926
11752,7.236856
11753,4.6125336
11754,4.0170183
11755,10.740295
11756,7.1709905
11757,4.6731496
11758,5.0884027
11759,4.325024
11760,5.3776083
11761,4.45941
11762,5.812614
11763,6.962272
11764,5.4985437
11765,9.340842
11766,4.7260876
11767,4.313187
11768,5.3518276
11769,5.8394566
11770,6.103937
11771,5.687367
11772,4.445627
11773,4.7149806
11774,4.740199
11775,5.33832
11776,6.9370074
11777,5.3572216
11778,7.2284923
11779,6.005528
11780,4.1425266
11781,5.113245
11782,6.0757084
11783,4.5733943
11784,8.75718
11785,7.7315836
11786,4.833029
11787,6.055442
11788,6.2336507
11789,7.277116
11790,5.1712084
11791,5.3177576
11792,6.126618
11793,5.0674987
11794,6.642936
11795,7.591642
11796,4.5189505
11797,5.1371927
11798,4.8564816
11799,5.4647846
11800,4.924101
11801,5.198235
11802,3.6430175
11803,5.928014
11804,4.026229
11805,6.3326783
11806,4.104159
11807,7.0387845
11808,5.7019463
11809,7.717487
11810,5.4521656
11811,5.6934094
11812,5.4776125
11813,5.065614
